"id","grid","cnt_all","cnt_entire_home","cnt_private_room","cnt_shared_room","avgprice_all","avgprice_entire_home","avgprice_private_room","avgprice_shared_room"
14280778,"CK53",8,5,2,1,177.75,230.6,107,55
14281111,"EW105",2,2,0,0,125,125,0,0
14281526,"EY83",1,1,0,0,65,65,0,0
14281865,"CH99",46,29,17,0,139.65217391304,173.55172413793,81.823529411765,0
14282356,"CG64",182,129,48,5,177.52747252747,207.2480620155,110.77083333333,51.6
14282491,"CU86",26,9,16,1,93.423076923077,144.44444444444,67.4375,50
14283423,"CH61",33,21,8,4,216.36363636364,272.95238095238,122.875,106.25
14283546,"CV98",23,10,13,0,102.52173913043,166.9,53,0
14284714,"CN68",46,40,6,0,368.21739130435,409.225,94.833333333333,0
14290760,"CH64",230,132,72,26,185.9652173913,242.18939393939,123.51388888889,73.461538461538
14292249,"CJ72",104,76,25,3,215.46153846154,263.52631578947,89.08,51
14294585,"CU42",44,19,25,0,106.15909090909,143.36842105263,77.88,0
14295885,"EQ92",4,0,4,0,61.5,0,61.5,0
14296299,"DH85",9,5,4,0,100.55555555556,125.4,69.5,0
14296562,"CJ73",94,78,14,2,210.72340425532,221.19230769231,118.42857142857,448.5
14296598,"CQ80",123,85,38,0,169.88617886179,204.23529411765,93.052631578947,0
14297036,"CO101",18,11,7,0,82.944444444444,98,59.285714285714,0
14297224,"CC85",131,98,29,4,225.92366412214,239.29591836735,199.41379310345,90.5
14300750,"DK97",3,1,2,0,52.666666666667,62,48,0
14301857,"DB84",11,7,4,0,105.27272727273,134,55,0
14301951,"DF43",5,0,5,0,79.8,0,79.8,0
14302945,"CL94",28,16,12,0,175.5,193.0625,152.08333333333,0
14303789,"DA66",25,15,10,0,110.92,139,68.8,0
14309960,"CI75",86,57,29,0,184.16279069767,223.49122807018,106.86206896552,0
14311699,"CP83",149,76,73,0,157.15436241611,219.42105263158,92.328767123288,0
14312186,"CD72",55,45,10,0,233.58181818182,260.91111111111,110.6,0
14312497,"CQ63",47,23,22,2,130.08510638298,173.04347826087,86.090909090909,120
14314240,"CR82",65,31,34,0,124.18461538462,170.67741935484,81.794117647059,0
14314562,"CJ71",86,64,17,5,236.77906976744,266.28125,179.23529411765,54.8
14315012,"CF76",11,8,3,0,828.90909090909,1109.25,81.333333333333,0
14315241,"DA102",5,2,3,0,102,180,50,0
14316033,"DD79",5,4,1,0,103,118.75,40,0
14316198,"CQ103",50,24,26,0,84.32,112.41666666667,58.384615384615,0
14316228,"CT38",42,13,29,0,111.04761904762,210.30769230769,66.551724137931,0
14316284,"CD76",126,101,25,0,243.71428571429,275.29702970297,116.12,0
14317785,"CO97",47,23,24,0,109.91489361702,145.39130434783,75.916666666667,0
14317995,"CQ59",49,29,18,2,207.63265306122,269.65517241379,119.38888888889,102.5
14318774,"DS74",7,3,4,0,74.714285714286,101.66666666667,54.5,0
14320998,"FA101",3,1,2,0,148.66666666667,300,73,0
14322170,"CU85",66,24,41,1,95.878787878788,138.04166666667,72.073170731707,60
14322182,"CP75",31,15,16,0,150.51612903226,208.13333333333,96.5,0
14322869,"CY66",35,15,20,0,97.8,144.06666666667,63.1,0
14323475,"CT37",19,3,16,0,86.631578947368,166.66666666667,71.625,0
14323803,"CJ108",16,4,12,0,70.5,142.5,46.5,0
14324811,"CR93",74,43,31,0,114.71621621622,151.6511627907,63.483870967742,0
14330688,"CW99",13,5,8,0,75.384615384615,95.4,62.875,0
14330713,"CW87",25,11,13,1,91.08,139.45454545455,53.769230769231,44
14330789,"CZ90",46,16,30,0,95.782608695652,160.6875,61.166666666667,0
14331775,"CO64",51,39,11,1,245.47058823529,288.25641025641,108,89
14332083,"DH88",6,3,3,0,79.666666666667,113.33333333333,46,0
14332210,"CR57",38,23,12,3,233.18421052632,317.73913043478,106.58333333333,91.333333333333
14332446,"CP97",37,19,16,2,107.2972972973,153.47368421053,59,55
14334031,"CU37",54,17,37,0,83.925925925926,135.76470588235,60.108108108108,0
14334508,"CL70",92,70,20,2,199.97826086957,218.9,138.25,155
14335179,"CE76",101,68,32,1,201.81188118812,237,129.90625,110
14336338,"CR58",66,46,17,3,164.84848484848,183.34782608696,133.47058823529,59
14337001,"CY67",11,4,7,0,97,112.5,88.142857142857,0
14339989,"CJ72",104,76,25,3,215.46153846154,263.52631578947,89.08,51
14340033,"CG72",18,16,2,0,400.5,434.625,127.5,0
14340142,"CX90",43,15,28,0,98.627906976744,167.4,61.785714285714,0
14340165,"ED45",3,3,0,0,125,125,0,0
14340328,"CG79",115,70,44,1,249.78260869565,322.67142857143,137.45454545455,90
14341006,"CS84",116,48,68,0,113.93103448276,162.25,79.823529411765,0
14341397,"DD63",20,8,12,0,79.65,108.5,60.416666666667,0
14342997,"CG78",50,42,7,1,291.98,322.02380952381,136.28571428571,120
14347194,"CT55",29,12,16,1,102.44827586207,129.91666666667,85.75,40
14347502,"CH79",100,58,40,2,162.52,202.60344827586,109.45,61.5
14348580,"CS76",12,2,10,0,86.916666666667,122.5,79.8,0
14349588,"CH86",14,8,6,0,167.71428571429,203,120.66666666667,0
14350781,"CD77",67,51,16,0,212.29850746269,238.37254901961,129.1875,0
14351180,"CX48",9,3,2,4,72.444444444444,141.66666666667,41.5,36
14351693,"DE91",40,3,35,2,57.9,103,55.371428571429,34.5
14351733,"DC70",23,12,10,1,97.130434782609,124.16666666667,63.9,105
14351787,"DC62",19,8,11,0,113.36842105263,178.75,65.818181818182,0
14353077,"CK76",24,11,13,0,143.95833333333,186.18181818182,108.23076923077,0
14353103,"CR84",111,46,65,0,115.46846846847,168.5652173913,77.892307692308,0
14354698,"CR46",69,15,52,2,157.66666666667,400.53333333333,92.153846153846,39.5
14354732,"EC66",10,3,7,0,93.9,139.33333333333,74.428571428571,0
14355431,"DJ97",13,6,7,0,100.30769230769,109.5,92.428571428571,0
14355768,"CJ70",56,42,12,2,239.17857142857,275.83333333333,140.33333333333,62.5
14357461,"CU90",69,14,51,4,76.260869565217,132.28571428571,64.078431372549,35.5
14357487,"DA92",53,17,36,0,193.30188679245,444.29411764706,74.777777777778,0
14357698,"CK56",55,27,24,4,165.16363636364,233.07407407407,106.29166666667,60
14357767,"CN96",38,27,11,0,166.23684210526,200.37037037037,82.454545454545,0
14358402,"CV85",56,15,38,3,84.553571428571,141.4,66.078947368421,34.333333333333
14359772,"CR92",76,41,35,0,124.69736842105,172.58536585366,68.6,0
14361378,"CK93",20,11,8,1,171.2,254,72.875,47
14362124,"CH75",61,38,21,2,268.37704918033,359.13157894737,121.90476190476,82
14365130,"CJ71",86,64,17,5,236.77906976744,266.28125,179.23529411765,54.8
14366054,"CR94",43,19,22,2,101.74418604651,125.47368421053,81.409090909091,100
14366544,"CI74",62,47,13,2,264.72580645161,272.59574468085,267.92307692308,59
14366918,"CI76",147,106,41,0,172.86394557823,201.49056603774,98.853658536585,0
14367248,"CN92",41,24,17,0,170.80487804878,218.41666666667,103.58823529412,0
14367644,"CN83",73,46,26,1,180.78082191781,229.9347826087,97.5,85
14367695,"ED128",7,5,2,0,171.14285714286,207.8,79.5,0
14369923,"CR91",106,38,68,0,160.00943396226,166.39473684211,156.44117647059,0
14370793,"CU101",17,2,15,0,71.235294117647,102,67.133333333333,0
14370839,"DC92",81,21,59,1,84.925925925926,154,61.440677966102,20
14371241,"CT44",46,21,25,0,125,177.38095238095,81,0
14371877,"CN83",73,46,26,1,180.78082191781,229.9347826087,97.5,85
14372031,"CS84",116,48,68,0,113.93103448276,162.25,79.823529411765,0
14372624,"CS79",44,25,19,0,153.68181818182,203.92,87.578947368421,0
14373121,"CH64",230,132,72,26,185.9652173913,242.18939393939,123.51388888889,73.461538461538
14373756,"CX87",51,15,35,1,85.254901960784,144.66666666667,60.8,50
14375153,"DF37",1,0,1,0,38,0,38,0
14378713,"CU87",23,4,15,4,76.826086956522,178.5,60.866666666667,35
14378948,"CU87",23,4,15,4,76.826086956522,178.5,60.866666666667,35
14381060,"DC87",49,9,40,0,65.836734693878,127.22222222222,52.025,0
14381523,"CC75",70,62,7,1,271.24285714286,280.27419354839,180,350
14382631,"CO83",127,77,49,1,160.48031496063,209.77922077922,85.061224489796,60
14383283,"DZ64",11,1,10,0,73.818181818182,188,62.4,0
14383299,"CP64",60,48,12,0,198.05,217.22916666667,121.33333333333,0
14383928,"CK95",33,22,11,0,268.72727272727,351.81818181818,102.54545454545,0
14384874,"CC74",58,54,4,0,291.91379310345,288.01851851852,344.5,0
14385616,"CQ79",20,14,6,0,280.6,225.21428571429,409.83333333333,0
14386245,"CR98",38,14,24,0,91.447368421053,144.21428571429,60.666666666667,0
14386712,"CE81",36,22,13,1,167.44444444444,211.63636363636,97.846153846154,100
14386892,"CJ102",26,13,13,0,98.461538461538,132.23076923077,64.692307692308,0
14387471,"CS88",14,3,11,0,71.928571428571,159.66666666667,48,0
14387555,"CG81",89,55,33,1,176.68539325843,226.70909090909,96.545454545455,70
14388889,"DC89",29,9,19,1,81.206896551724,139.44444444444,56.315789473684,30
14389886,"CH72",16,14,2,0,303.8125,332.42857142857,103.5,0
14394217,"DB69",3,2,1,0,91.666666666667,107.5,60,0
14397396,"CP60",10,6,3,1,181.4,239,103.66666666667,69
14398950,"DD79",5,4,1,0,103,118.75,40,0
14401928,"CO109",24,14,8,2,114.04166666667,124.78571428571,115,35
14403485,"CU54",32,12,19,1,108.1875,143.66666666667,73.052631578947,350
14403574,"CX89",70,19,49,2,82.014285714286,123.10526315789,67.918367346939,37
14404240,"DY81",11,3,6,2,81.818181818182,130,67,54
14406256,"CZ88",46,12,34,0,80.369565217391,130.41666666667,62.705882352941,0
14406807,"CT46",49,28,21,0,148.87755102041,201.07142857143,79.285714285714,0
14406826,"DC94",43,10,32,1,78,169.4,50.90625,31
14406923,"EC69",4,0,4,0,67.5,0,67.5,0
14408114,"CK64",31,21,10,0,487,567.90476190476,317.1,0
14409723,"CP65",67,57,9,1,178.28358208955,189.54385964912,103.55555555556,209
14415799,"CV84",28,10,18,0,103.03571428571,143,80.833333333333,0
14417576,"CA83",17,13,4,0,182.17647058824,208.69230769231,96,0
14417798,"CG80",84,50,34,0,182.54761904762,230.88,111.47058823529,0
14419516,"CI76",147,106,41,0,172.86394557823,201.49056603774,98.853658536585,0
14420353,"CF80",134,81,50,3,214.9552238806,285.56790123457,98.86,243.33333333333
14421258,"CQ82",89,55,33,1,152.96629213483,198.21818181818,80.909090909091,42
14421313,"DA92",53,17,36,0,193.30188679245,444.29411764706,74.777777777778,0
14421383,"DA89",32,10,22,0,107.21875,221.1,55.454545454545,0
14422308,"CT82",77,41,36,0,177.48051948052,260.41463414634,83.027777777778,0
14423010,"CH64",230,132,72,26,185.9652173913,242.18939393939,123.51388888889,73.461538461538
14423024,"CX92",80,19,61,0,76.575,136.84210526316,57.803278688525,0
14426680,"CS81",58,29,29,0,146.60344827586,199.55172413793,93.655172413793,0
14427313,"CQ76",61,38,23,0,153.3606557377,197.63157894737,80.217391304348,0
14429513,"CE69",17,14,2,1,204.58823529412,226.71428571429,119.5,65
14429957,"CH64",230,132,72,26,185.9652173913,242.18939393939,123.51388888889,73.461538461538
14429976,"CO82",133,72,61,0,153.16541353383,207.375,89.180327868852,0
14430662,"CT114",4,2,2,0,78,80,76,0
14437093,"CJ78",130,79,47,4,163.03846153846,200.37974683544,107.76595744681,75
14438244,"CK76",24,11,13,0,143.95833333333,186.18181818182,108.23076923077,0
14439638,"CR61",57,41,12,4,150.45614035088,169.9512195122,111.66666666667,67
14440066,"CF79",153,108,43,2,225.16339869281,269.37037037037,121.46511627907,67.5
14441627,"CH65",183,106,73,4,201.2131147541,248.68867924528,136.58904109589,122.5
14442338,"CE65",64,57,7,0,324.75,347.49122807018,139.57142857143,0
14443766,"CL75",2,0,2,0,101,0,101,0
14444988,"CL78",19,6,13,0,127.21052631579,173.83333333333,105.69230769231,0
14445183,"CS107",34,12,12,10,71.147058823529,110.91666666667,65.916666666667,29.7
14445481,"CI63",154,99,42,13,180.61038961039,216.33333333333,122.35714285714,96.769230769231
14446717,"CJ60",21,16,4,1,176.04761904762,199.625,109.5,65
14446960,"DG71",11,3,8,0,84.545454545455,135.33333333333,65.5,0
14448231,"CY86",103,25,78,0,80.106796116505,133.68,62.935897435897,0
14450837,"DM67",8,2,5,1,90.125,104.5,87.4,75
14451686,"CC75",70,62,7,1,271.24285714286,280.27419354839,180,350
14452731,"CR43",64,12,49,3,84.359375,165.33333333333,67.734693877551,32
14453189,"CG82",94,53,41,0,166.26595744681,226.67924528302,88.170731707317,0
14453434,"CS79",44,25,19,0,153.68181818182,203.92,87.578947368421,0
14462592,"AI113",1,1,0,0,100,100,0,0
14463527,"CV78",29,15,14,0,107.72413793103,155.26666666667,56.785714285714,0
14464084,"CN53",35,30,4,1,234.91428571429,226.4,342.5,60
14464699,"CX87",51,15,35,1,85.254901960784,144.66666666667,60.8,50
14465415,"DT75",9,7,2,0,173.11111111111,197.71428571429,87,0
14466137,"CW99",13,5,8,0,75.384615384615,95.4,62.875,0
14466193,"CK120",3,0,2,1,62.333333333333,0,54,79
14466418,"CA83",17,13,4,0,182.17647058824,208.69230769231,96,0
14467580,"CM67",50,26,23,1,282.66,282.42307692308,290.91304347826,99
14467602,"CG83",19,6,13,0,122.78947368421,170,101,0
14467915,"CY97",15,5,10,0,112.6,182,77.9,0
14469621,"EF61",1,0,1,0,75,0,75,0
14469737,"CQ80",123,85,38,0,169.88617886179,204.23529411765,93.052631578947,0
14470437,"CY96",8,3,5,0,108.875,187.66666666667,61.6,0
14471418,"CL65",23,22,1,0,671.34782608696,675.18181818182,587,0
14472272,"CT89",70,18,49,3,83.457142857143,128.11111111111,66.510204081633,92.333333333333
14472317,"CS82",92,43,49,0,144.51086956522,196.6976744186,98.714285714286,0
14472385,"CE71",87,67,19,1,221.04597701149,250.17910447761,125.47368421053,85
14473545,"CO90",22,17,5,0,151.54545454545,173.76470588235,76,0
14473548,"CO65",58,48,10,0,197.22413793103,219.25,91.5,0
14475417,"DP69",2,0,0,2,32,0,0,32
14479761,"CY64",30,17,12,1,133.9,149.11764705882,81.833333333333,500
14480047,"BW117",3,1,2,0,83.333333333333,150,50,0
14480430,"CY89",50,13,35,2,121.02,149.76923076923,114.71428571429,44.5
14481668,"BV117",11,3,6,2,77.181818181818,114.66666666667,74.166666666667,30
14482103,"BV117",11,3,6,2,77.181818181818,114.66666666667,74.166666666667,30
14482700,"ED82",2,0,1,1,64,0,55,73
14483469,"CG75",22,18,4,0,599.90909090909,696,167.5,0
14483613,"DH66",3,1,2,0,68,100,52,0
14484998,"CU94",42,23,19,0,174.54761904762,208.86956521739,133,0
14485082,"CQ121",5,1,4,0,72,73,71.75,0
14485372,"CS55",55,31,24,0,141.07272727273,164.93548387097,110.25,0
14485877,"DD107",4,2,2,0,219.25,384.5,54,0
14486539,"CO97",47,23,24,0,109.91489361702,145.39130434783,75.916666666667,0
14486682,"CZ89",66,29,37,0,103.71212121212,142.1724137931,73.567567567568,0
14487072,"DU89",10,1,9,0,46.8,51,46.333333333333,0
14488817,"CR47",33,16,17,0,150.15151515152,190.875,111.82352941176,0
14489610,"CR75",61,32,29,0,128.75409836066,161.96875,92.103448275862,0
14489615,"EN98",8,5,3,0,140,184,66.666666666667,0
14490720,"CP128",2,2,0,0,90,90,0,0
14491976,"CP90",89,34,53,2,95.730337078652,143.52941176471,67.566037735849,29.5
14497153,"CR102",18,7,11,0,93.722222222222,147,59.818181818182,0
14497942,"CN53",35,30,4,1,234.91428571429,226.4,342.5,60
14499123,"DD68",1,1,0,0,300,300,0,0
14499377,"EV88",3,2,1,0,188.33333333333,250,65,0
14499400,"CT82",77,41,36,0,177.48051948052,260.41463414634,83.027777777778,0
14500533,"DC86",40,8,32,0,76.175,148.75,58.03125,0
14500735,"CP102",70,49,19,2,108.42857142857,123.51020408163,76.736842105263,40
14503754,"CS98",53,38,15,0,203.41509433962,257.39473684211,66.666666666667,0
14505483,"CO112",10,4,5,1,133,126.25,135,150
14506036,"CV48",43,19,23,1,110.83720930233,157.68421052632,74.347826086957,60
14506086,"AG152",1,1,0,0,185,185,0,0
14506113,"CX67",18,10,8,0,127.66666666667,166,79.75,0
14507274,"CK77",97,57,39,1,180.53608247423,235.73684210526,102.82051282051,65
14516582,"CR90",41,22,19,0,141.56097560976,146,136.42105263158,0
14518257,"CP107",27,10,14,3,80.592592592593,90.3,58.571428571429,151
14518363,"CU36",23,9,13,1,82.652173913043,111.22222222222,66.153846153846,40
14519882,"CG64",182,129,48,5,177.52747252747,207.2480620155,110.77083333333,51.6
14520743,"CG65",147,88,58,1,228.24489795918,300.125,121.39655172414,100
14521738,"CP102",70,49,19,2,108.42857142857,123.51020408163,76.736842105263,40
14522175,"CI80",153,100,52,1,251.09150326797,330.96,101.01923076923,68
14522432,"CI91",22,15,7,0,158.22727272727,173.13333333333,126.28571428571,0
14522716,"CT84",92,27,65,0,105.59782608696,154.77777777778,85.169230769231,0
14522966,"CH81",76,51,25,0,158.11842105263,185,103.28,0
14524079,"CI68",21,17,4,0,258.90476190476,260.82352941176,250.75,0
14524686,"DZ66",7,5,2,0,131.42857142857,125,147.5,0
14527923,"CS52",52,18,34,0,126.28846153846,207.88888888889,83.088235294118,0
14529806,"CT48",39,21,18,0,137.30769230769,187.47619047619,78.777777777778,0
14530298,"CL53",49,38,11,0,247.28571428571,279.92105263158,134.54545454545,0
14532445,"CK77",97,57,39,1,180.53608247423,235.73684210526,102.82051282051,65
14532520,"CU90",69,14,51,4,76.260869565217,132.28571428571,64.078431372549,35.5
14533013,"CR93",74,43,31,0,114.71621621622,151.6511627907,63.483870967742,0
14534676,"CP107",27,10,14,3,80.592592592593,90.3,58.571428571429,151
14535001,"DE60",16,8,8,0,106.375,142,70.75,0
14535633,"CU33",21,5,15,1,88.904761904762,105.4,86.533333333333,42
14536003,"CS59",70,52,17,1,199.77142857143,233.26923076923,102.29411764706,115
14536056,"CW85",34,13,21,0,102.14705882353,164.76923076923,63.380952380952,0
14536245,"CA84",53,38,15,0,191.7358490566,218.39473684211,124.2,0
14538181,"CJ72",104,76,25,3,215.46153846154,263.52631578947,89.08,51
14539106,"CN49",48,16,29,3,108.79166666667,141.25,96,59.333333333333
14541203,"CJ72",104,76,25,3,215.46153846154,263.52631578947,89.08,51
14547628,"CD74",82,72,9,1,292.74390243902,266.97222222222,522.55555555556,80
14547982,"CR80",53,41,12,0,200.09433962264,230.73170731707,95.416666666667,0
14548280,"CI78",97,66,30,1,176.30927835052,209.15151515152,107.1,85
14548579,"CY88",64,22,42,0,97.859375,164.68181818182,62.857142857143,0
14549011,"CI82",44,18,26,0,358.43181818182,204.05555555556,465.30769230769,0
14549226,"CS102",29,17,11,1,122.06896551724,163,67.636363636364,25
14549287,"CH80",143,88,53,2,164.93706293706,203.75,103.39622641509,88
14551432,"CL104",17,16,1,0,174.82352941176,182.625,50,0
14551508,"DE85",13,4,9,0,56.846153846154,75,48.777777777778,0
14551515,"CX89",70,19,49,2,82.014285714286,123.10526315789,67.918367346939,37
14551896,"CT47",55,35,18,2,136.89090909091,160.91428571429,86.777777777778,167.5
14552533,"CD76",126,101,25,0,243.71428571429,275.29702970297,116.12,0
14553862,"CN51",41,16,25,0,123.80487804878,174.5625,91.32,0
14554093,"CD73",65,51,14,0,250.58461538462,234.52941176471,309.07142857143,0
14555269,"CI80",153,100,52,1,251.09150326797,330.96,101.01923076923,68
14555440,"CH65",183,106,73,4,201.2131147541,248.68867924528,136.58904109589,122.5
14556236,"DE20",6,2,4,0,75.666666666667,132,47.5,0
14556587,"CN50",97,28,66,3,118.30927835052,213.14285714286,80.575757575758,63.333333333333
14556634,"CT77",29,21,8,0,127.79310344828,148.61904761905,73.125,0
14556661,"CQ49",90,36,54,0,116.24444444444,171.58333333333,79.351851851852,0
14557504,"CR96",50,20,30,0,95.72,130.35,72.633333333333,0
14557713,"CP82",102,54,47,1,161.24509803922,235.75925925926,78.31914893617,35
14566213,"CQ93",60,39,21,0,145.48333333333,184.07692307692,73.809523809524,0
14568352,"CB105",8,5,3,0,251.375,349,88.666666666667,0
14568858,"CU80",72,45,26,1,143.18055555556,175.13333333333,86.653846153846,175
14569577,"Q156",1,1,0,0,275,275,0,0
14569881,"CZ87",92,24,67,1,88.391304347826,153.58333333333,65.850746268657,34
14570408,"DF68",5,0,5,0,60.4,0,60.4,0
14570492,"CR48",60,26,33,1,165.91666666667,212.23076923077,132.9696969697,49
14570963,"CL55",55,37,13,5,181.78181818182,213.27027027027,90.692307692308,185.6
14571451,"CK77",97,57,39,1,180.53608247423,235.73684210526,102.82051282051,65
14571686,"CJ63",144,105,39,0,273.96527777778,273.81904761905,274.35897435897,0
14575253,"CX89",70,19,49,2,82.014285714286,123.10526315789,67.918367346939,37
14576763,"CG66",76,44,28,4,207.51315789474,249.38636363636,159,86.5
14577253,"CF70",41,24,17,0,188.14634146341,247.875,103.82352941176,0
14577490,"CM51",43,26,17,0,172.48837209302,204.03846153846,124.23529411765,0
14577930,"CM50",19,9,10,0,298,183.88888888889,400.7,0
14578109,"CH66",70,32,36,2,202.55714285714,251.03125,159.33333333333,205
14579123,"CQ93",60,39,21,0,145.48333333333,184.07692307692,73.809523809524,0
14582793,"CY93",67,33,34,0,100.05970149254,139.9696969697,61.323529411765,0
14586448,"CA85",37,25,12,0,174.83783783784,216.48,88.083333333333,0
14587044,"CS40",62,13,48,1,85.887096774194,158.53846153846,66.645833333333,65
14587950,"CP92",59,40,18,1,164.1186440678,207.9,73.722222222222,40
14588156,"CT97",31,17,14,0,105.77419354839,132.88235294118,72.857142857143,0
14588464,"BH127",2,1,1,0,165,275,55,0
14590476,"CG70",50,29,19,2,263.12,347,155.31578947368,71
14590480,"CI62",76,45,27,4,268.96052631579,235.08888888889,354.07407407407,75.5
14591298,"CR93",74,43,31,0,114.71621621622,151.6511627907,63.483870967742,0
14592009,"CI76",147,106,41,0,172.86394557823,201.49056603774,98.853658536585,0
14594286,"CT40",77,29,46,2,90.571428571429,129.68965517241,66.804347826087,70
14594441,"CS85",39,15,24,0,107.4358974359,151.86666666667,79.666666666667,0
14596236,"CY88",64,22,42,0,97.859375,164.68181818182,62.857142857143,0
14601503,"CE77",124,95,28,1,196.35483870968,227.13684210526,96.928571428571,56
14602894,"CO65",58,48,10,0,197.22413793103,219.25,91.5,0
14607289,"CZ91",41,13,27,1,91.634146341463,151.53846153846,65.259259259259,25
14608127,"CK71",109,83,21,5,226.18348623853,270.33734939759,95.571428571429,41.8
14608350,"DC62",19,8,11,0,113.36842105263,178.75,65.818181818182,0
14609804,"CF69",101,56,45,0,186.52475247525,230.01785714286,132.4,0
14610596,"CV53",26,12,14,0,487.34615384615,946.08333333333,94.142857142857,0
14611399,"CX93",51,37,14,0,124.49019607843,145.32432432432,69.428571428571,0
14613942,"CI88",22,15,7,0,155.09090909091,185.13333333333,90.714285714286,0
14614708,"CE76",101,68,32,1,201.81188118812,237,129.90625,110
14615541,"CW90",43,19,23,1,109.60465116279,135.26315789474,90.347826086957,65
14616367,"CY97",15,5,10,0,112.6,182,77.9,0
14616377,"CK94",42,22,20,0,133.35714285714,166.68181818182,96.7,0
14619860,"CC81",33,27,6,0,390.57575757576,432.03703703704,204,0
14622053,"BZ108",5,0,5,0,74.2,0,74.2,0
14624028,"CM109",10,3,6,1,97.9,218.33333333333,46.5,45
14624128,"CU56",25,8,17,0,107.72,190.375,68.823529411765,0
14625676,"CH98",28,19,9,0,140.64285714286,181.10526315789,55.222222222222,0
14627598,"CR41",51,14,37,0,95.039215686275,126.57142857143,83.108108108108,0
14627817,"CU52",24,12,11,1,146.58333333333,216.75,78.363636363636,55
14627819,"CF75",40,35,5,0,294.75,316.54285714286,142.2,0
14628080,"CT48",39,21,18,0,137.30769230769,187.47619047619,78.777777777778,0
14628409,"CR76",47,25,21,1,141.34042553191,191,83.285714285714,119
14629018,"CX70",2,2,0,0,114.5,114.5,0,0
14629878,"DZ88",3,1,2,0,116.66666666667,215,67.5,0
14632080,"CH82",89,39,47,3,141.15730337079,204.33333333333,94.340425531915,53.333333333333
14633272,"CQ83",128,63,64,1,148.0390625,205.69841269841,91.5625,130
14633324,"CP82",102,54,47,1,161.24509803922,235.75925925926,78.31914893617,35
14633924,"EE69",2,1,1,0,82,109,55,0
14646562,"CC75",70,62,7,1,271.24285714286,280.27419354839,180,350
14648556,"CT41",51,16,34,1,93.882352941176,122.6875,81.647058823529,49
14648838,"CW87",25,11,13,1,91.08,139.45454545455,53.769230769231,44
14650584,"DB70",25,15,10,0,119.96,147,79.4,0
14651111,"CT96",39,19,20,0,92.794871794872,121.21052631579,65.8,0
14653800,"CK63",28,19,9,0,324.85714285714,335.89473684211,301.55555555556,0
14653831,"CG78",50,42,7,1,291.98,322.02380952381,136.28571428571,120
14654573,"CZ72",24,12,11,1,89.416666666667,111.5,69.818181818182,40
14654676,"AM110",1,0,1,0,200,0,200,0
14655004,"CY28",32,13,18,1,91.9375,103.15384615385,72.277777777778,300
14655908,"CT44",46,21,25,0,125,177.38095238095,81,0
14661553,"CE95",25,21,4,0,125.16,132.85714285714,84.75,0
14661771,"CQ56",10,8,2,0,197.5,235.375,46,0
14663344,"CH65",183,106,73,4,201.2131147541,248.68867924528,136.58904109589,122.5
14665418,"CP82",102,54,47,1,161.24509803922,235.75925925926,78.31914893617,35
14666364,"CF67",135,42,91,2,183.93333333333,303.90476190476,130.24175824176,107.5
14666899,"CY87",85,27,57,1,95.964705882353,152.33333333333,70.070175438596,50
14668622,"CB81",11,9,2,0,436.27272727273,500.55555555556,147,0
14670074,"CH64",230,132,72,26,185.9652173913,242.18939393939,123.51388888889,73.461538461538
14670215,"CW101",9,1,8,0,72.777777777778,85,71.25,0
14670685,"CR92",76,41,35,0,124.69736842105,172.58536585366,68.6,0
14672067,"CT107",14,7,7,0,81,99.428571428571,62.571428571429,0
14672524,"CS50",15,6,9,0,129.2,189.5,89,0
14672920,"CP103",69,31,38,0,104.13043478261,141.54838709677,73.605263157895,0
14682338,"CV41",29,6,23,0,87.896551724138,120.83333333333,79.304347826087,0
14683118,"CX115",5,2,3,0,69,82.5,60,0
14683956,"CP65",67,57,9,1,178.28358208955,189.54385964912,103.55555555556,209
14683983,"CL68",73,37,36,0,346,308.45945945946,384.58333333333,0
14684834,"ER100",6,1,5,0,71.5,85,68.8,0
14685187,"CO93",62,35,27,0,171.16129032258,237.71428571429,84.888888888889,0
14685276,"CP91",65,24,38,3,106.13846153846,169.625,71.342105263158,39
14686954,"DJ73",3,0,2,1,69.666666666667,0,54.5,100
14689860,"CJ72",104,76,25,3,215.46153846154,263.52631578947,89.08,51
14690331,"CC75",70,62,7,1,271.24285714286,280.27419354839,180,350
14691805,"DA91",48,14,33,1,89.208333333333,156.5,61.090909090909,75
14692426,"CU41",41,16,25,0,85.634146341463,114.875,66.92,0
14692459,"CT57",56,34,22,0,153.05357142857,164.97058823529,134.63636363636,0
14693952,"CF65",95,70,25,0,261.18947368421,285.7,192.56,0
14694447,"DL75",2,0,2,0,32,0,32,0
14694588,"DY67",15,6,9,0,117.6,185,72.666666666667,0
14695540,"CA106",6,4,2,0,85,103.25,48.5,0
14696215,"CJ73",94,78,14,2,210.72340425532,221.19230769231,118.42857142857,448.5
14696542,"CT87",14,3,11,0,67.428571428571,75,65.363636363636,0
14698446,"DZ71",4,0,4,0,56.25,0,56.25,0
14699186,"CL107",13,9,4,0,84.307692307692,95,60.25,0
14703733,"CU100",8,5,3,0,127.25,181,37.666666666667,0
14705110,"CI65",119,83,34,2,284.26890756303,330.5421686747,184.29411764706,63.5
14705209,"CK69",73,60,11,2,188.35616438356,206.78333333333,113.18181818182,49
14706784,"CK99",21,16,4,1,180.66666666667,195.8125,145.75,78
